CNPJ_Companhia;Data_Referencia;Versao;ID_Documento;Nome_Companhia;ID_Capital_Social;Tipo_Capital;Data_Autorizacao_Aprovacao;Valor_Capital;Prazo_Integralizacao;Quantidade_Acoes_Ordinarias;Quantidade_Acoes_Preferenciais;Quantidade_Total_Acoes
60.398.369/0004-79;2026-12-31;1;157997;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;351917;Capital Subscrito;2026-05-25;2350205522.84;;290463539;0;290463539
60.398.369/0004-79;2026-12-31;1;157997;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;351918;Capital Integralizado;2026-05-25;2350205522.84;;290463539;0;290463539
60.398.369/0004-79;2026-12-31;1;157997;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;351919;Capital Autorizado;2022-05-03;3500000000.00;;0;0;0
60.398.369/0004-79;2026-12-31;1;157997;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;351920;Capital Emitido;2026-05-25;2350205522.84;;290463539;0;290463539
60.476.884/0001-87;2026-12-31;1;158212;MAHLE METAL LEVE S.A.;352361;Capital Emitido;2024-12-09;1399371860.12;;135539000;0;135539000
60.476.884/0001-87;2026-12-31;1;158212;MAHLE METAL LEVE S.A.;352362;Capital Subscrito;2024-12-09;1399371860.12;;135539000;0;135539000
60.476.884/0001-87;2026-12-31;1;158212;MAHLE METAL LEVE S.A.;352363;Capital Integralizado;2024-12-09;1399371860.12;;135539000;0;135539000
60.476.884/0001-87;2026-12-31;1;158212;MAHLE METAL LEVE S.A.;352364;Capital Autorizado;2011-04-29;0.00;;50000000;0;50000000
60.537.263/0001-66;2026-12-31;1;158449;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;352905;Capital Subscrito;2025-12-17;225014886.55;N/A;219305733;0;219305733
60.537.263/0001-66;2026-12-31;1;158449;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;352906;Capital Integralizado;2025-12-17;225014886.55;N/A;219305733;0;219305733
60.537.263/0001-66;2026-12-31;1;158449;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;352907;Capital Emitido;2025-12-17;225014886.55;N/A;219305733;0;219305733
60.537.263/0001-66;2026-12-31;1;158449;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;352908;Capital Autorizado;2020-02-11;0.00;;2100000000;0;2100000000
60.543.816/0001-93;2026-12-31;1;158550;IGUATEMI S.A.;353178;Capital Emitido;2025-12-31;1819551808.97;;770992429;435368756;1206361185
60.543.816/0001-93;2026-12-31;1;158550;IGUATEMI S.A.;353179;Capital Subscrito;2025-12-31;1819551808.97;;770992429;435368756;1206361185
60.543.816/0001-93;2026-12-31;1;158550;IGUATEMI S.A.;353180;Capital Integralizado;2025-12-31;1819551808.97;;770992429;435368756;1206361185
60.543.816/0001-93;2026-12-31;1;158550;IGUATEMI S.A.;353181;Capital Autorizado;2021-12-20;0.00;;1500000000;1500000000;1500000000
60.651.809/0001-05;2026-12-31;1;158423;SUZANO HOLDING S.A.;352847;Capital Integralizado;2025-12-19;7785522351.97;;478527277;624309710;1102836987
60.730.348/0001-66;2026-12-31;1;158165;CIA MELHORAMENTOS DE SAO PAULO;352244;Capital Subscrito;2021-04-30;153718766.00;;5631445;773504;6404949
60.730.348/0001-66;2026-12-31;1;158165;CIA MELHORAMENTOS DE SAO PAULO;352245;Capital Integralizado;2021-04-30;153718766.00;;5631455;773504;6404959
60.746.948/0001-12;2026-12-31;1;158169;BCO BRADESCO S.A.;352256;Capital Emitido;2026-03-10;93770000000.00;;5303870781;5288141247;10592012028
60.746.948/0001-12;2026-12-31;1;158169;BCO BRADESCO S.A.;352257;Capital Subscrito;2026-03-10;93770000000.00;;5303870781;5288141247;10592012028
60.746.948/0001-12;2026-12-31;1;158169;BCO BRADESCO S.A.;352258;Capital Integralizado;2026-03-10;93770000000.00;;5303870781;5288141247;10592012028
60.840.055/0001-31;2026-12-31;1;158465;FLEURY S.A.;352956;Capital Autorizado;2025-12-31;4000000000.00;;0;0;0
60.840.055/0001-31;2026-12-31;1;158465;FLEURY S.A.;352957;Capital Emitido;2025-12-31;2762949636.54;Capital Integralizado;547191026;0;547191026
60.840.055/0001-31;2026-12-31;1;158465;FLEURY S.A.;352958;Capital Integralizado;2025-12-31;2762949636.54;;547191026;0;547191026
60.840.055/0001-31;2026-12-31;1;158465;FLEURY S.A.;352959;Capital Subscrito;2025-12-31;2762949636.54;;547191026;0;547191026
60.872.504/0001-23;2026-12-31;1;158043;ITAU UNIBANCO HOLDING S.A.;351980;Capital Emitido;2025-12-18;136909898070.00;n/a;5617742977;5409126215;11026869192
60.872.504/0001-23;2026-12-31;1;158043;ITAU UNIBANCO HOLDING S.A.;351981;Capital Subscrito;2025-12-18;136909898070.00;n/a;5617742977;5409126215;11026869192
60.872.504/0001-23;2026-12-31;1;158043;ITAU UNIBANCO HOLDING S.A.;351982;Capital Integralizado;2025-12-18;136909898070.00;n/a;5617742977;5409126215;11026869192
60.872.504/0001-23;2026-12-31;1;158043;ITAU UNIBANCO HOLDING S.A.;351983;Capital Autorizado;2018-07-27;0.00;n/a;970707023;1179323785;2150030808
60.884.319/0001-59;2026-12-31;2;157916;NORDON INDUSTRIAS METALURGICAS S.A.;351767;Capital Integralizado;1966-07-16;107838727.50;;6621486;0;6621486
60.933.603/0001-78;2026-12-31;1;158453;CESP - CIA ENERGETICA DE SAO PAULO;352917;Capital Emitido;2025-07-24;3871507786.86;;327502673;0;327502673
60.933.603/0001-78;2026-12-31;1;158453;CESP - CIA ENERGETICA DE SAO PAULO;352918;Capital Subscrito;2025-07-24;3871507786.86;;327502673;0;327502673
60.933.603/0001-78;2026-12-31;1;158453;CESP - CIA ENERGETICA DE SAO PAULO;352919;Capital Integralizado;2025-07-24;3871507786.86;;327502673;0;327502673
60.933.603/0001-78;2026-12-31;1;158453;CESP - CIA ENERGETICA DE SAO PAULO;352920;Capital Autorizado;2007-07-26;17926300363.29;;0;0;0
61.065.298/0001-02;2026-12-31;1;158349;MANGELS INDUSTRIAL S.A.;352673;Capital Integralizado;2016-06-01;171272996.71;;2067243;3715969;5783212
61.067.901/0001-95;2026-12-31;1;158579;ÁGUAS DO PARÁ A SPE S.A;353247;Capital Emitido;2025-06-30;724868311.00;N/A;724868311;0;724868311
61.067.901/0001-95;2026-12-31;1;158579;ÁGUAS DO PARÁ A SPE S.A;353248;Capital Subscrito;2025-06-30;724868311.00;N/A;724868311;0;724868311
61.067.901/0001-95;2026-12-31;1;158579;ÁGUAS DO PARÁ A SPE S.A;353249;Capital Integralizado;2025-06-30;289947123.00;N/A;724868311;0;724868311
61.067.902/0001-30;2026-12-31;1;158580;ÁGUAS DO PARÁ B SPE S.A.;353250;Capital Emitido;2025-06-30;466592572.00;N/A;466592572;0;466592572
61.067.902/0001-30;2026-12-31;1;158580;ÁGUAS DO PARÁ B SPE S.A.;353251;Capital Subscrito;2025-06-30;466592572.00;N/A;466592572;0;466592572
61.067.902/0001-30;2026-12-31;1;158580;ÁGUAS DO PARÁ B SPE S.A.;353252;Capital Integralizado;2025-06-30;186637029.00;N/A;466592572;0;466592572
61.067.904/0001-29;2026-12-31;1;158577;ÁGUAS DO PARÁ D SPE S.A.;353241;Capital Subscrito;2025-06-30;450046001.00;N/A;450046001;0;450046001
61.067.904/0001-29;2026-12-31;1;158577;ÁGUAS DO PARÁ D SPE S.A.;353242;Capital Emitido;2025-06-30;450046001.00;N/A;450046001;0;450046001
61.067.904/0001-29;2026-12-31;1;158577;ÁGUAS DO PARÁ D SPE S.A.;353243;Capital Integralizado;2025-06-30;180018602.00;N/A;450046001;0;450046001
61.079.117/0001-05;2026-12-31;1;158198;ALPARGATAS S.A.;352305;Capital Emitido;2025-09-10;3088257381.33;N/A;339510689;343551533;683062222
61.079.117/0001-05;2026-12-31;1;158198;ALPARGATAS S.A.;352306;Capital Subscrito;2025-09-10;3088257381.33;N/A;339510689;343551533;683062222
61.079.117/0001-05;2026-12-31;1;158198;ALPARGATAS S.A.;352307;Capital Integralizado;2025-09-10;3088257381.33;N/A;339510689;343551533;683062222
61.079.117/0001-05;2026-12-31;1;158198;ALPARGATAS S.A.;352308;Capital Autorizado;2025-09-10;3088257381.33;N/A;339510689;343551533;683062222
61.088.894/0001-08;2026-12-31;1;157909;CAMBUCI S.A.;351758;Capital Autorizado;2010-04-20;0.00;;0;0;50000000
61.088.894/0001-08;2026-12-31;1;157909;CAMBUCI S.A.;351759;Capital Integralizado;2025-04-16;249797798.35;;42275080;0;42275080
61.156.113/0001-75;2026-12-31;1;158345;IOCHPE MAXION S.A.;352660;Capital Emitido;2019-12-04;1576954290.05;N/A;153719601;0;153719601
61.156.113/0001-75;2026-12-31;1;158345;IOCHPE MAXION S.A.;352661;Capital Integralizado;2019-12-04;1576954290.05;N/A;153719601;0;153719601
61.156.113/0001-75;2026-12-31;1;158345;IOCHPE MAXION S.A.;352662;Capital Subscrito;2019-12-04;1576954290.05;N/A;153719601;0;153719601
61.156.113/0001-75;2026-12-31;1;158345;IOCHPE MAXION S.A.;352663;Capital Autorizado;2019-12-04;0.00;N/A;23143771;0;23143771
61.156.931/0001-78;2026-12-31;1;158551;ALIPERTI S.A.;353182;Capital Integralizado;1996-04-26;48964000.00;;6250;12345;18595
61.186.680/0001-74;2026-12-31;1;158207;BANCO BMG S/A;352347;Capital Emitido;2026-04-27;4006104397.92;Totalmente integralizado;414425631;233858065;648283696
61.186.680/0001-74;2026-12-31;1;158207;BANCO BMG S/A;352348;Capital Subscrito;2026-04-27;4006104397.92;Totalmente integralizado;414425631;233858065;648283696
61.186.680/0001-74;2026-12-31;1;158207;BANCO BMG S/A;352349;Capital Integralizado;2026-04-27;4006104397.92;;414425631;233858065;648283696
61.186.680/0001-74;2026-12-31;1;158207;BANCO BMG S/A;352350;Capital Autorizado;2021-03-30;0.00;;0;0;200000000
61.190.096/0001-92;2026-12-31;1;158382;EUROFARMA LABORATÓRIOS S.A.;352739;Capital Emitido;2026-04-30;1462000000.00;N/A;989212309;0;989212309
61.190.096/0001-92;2026-12-31;1;158382;EUROFARMA LABORATÓRIOS S.A.;352740;Capital Subscrito;2026-04-30;1462000000.00;N/A;989212309;0;989212309
61.190.096/0001-92;2026-12-31;1;158382;EUROFARMA LABORATÓRIOS S.A.;352741;Capital Integralizado;2026-04-30;1462000000.00;N/A;989212309;0;989212309
61.190.096/0001-92;2026-12-31;1;158382;EUROFARMA LABORATÓRIOS S.A.;352742;Capital Autorizado;2022-08-15;2320000000.00;N/A;0;0;0
61.409.892/0001-73;2026-12-31;1;157992;COMPANHIA BRASILEIRA DE ALUMÍNIO;351901;Capital Autorizado;2024-04-29;0.00;N/A;250000;0;250000
61.409.892/0001-73;2026-12-31;1;157992;COMPANHIA BRASILEIRA DE ALUMÍNIO;351902;Capital Emitido;2025-04-24;4554454052.04;N/A;651072697;0;651072697
61.409.892/0001-73;2026-12-31;1;157992;COMPANHIA BRASILEIRA DE ALUMÍNIO;351903;Capital Integralizado;2025-04-24;4554454052.04;N/A;651072697;0;651072697
61.409.892/0001-73;2026-12-31;1;157992;COMPANHIA BRASILEIRA DE ALUMÍNIO;351904;Capital Subscrito;2025-04-24;4554454052.04;N/A;651072697;0;651072697
61.486.650/0001-83;2026-12-31;1;158553;DIAGNOSTICOS DA AMERICA S.A.;353185;Capital Emitido;2025-04-30;19625346937.86;N/A;1255007048;0;1255007048
61.486.650/0001-83;2026-12-31;1;158553;DIAGNOSTICOS DA AMERICA S.A.;353186;Capital Autorizado;2024-06-18;0.00;N/A;1097792796;0;1097792796
61.486.650/0001-83;2026-12-31;1;158553;DIAGNOSTICOS DA AMERICA S.A.;353187;Capital Subscrito;2025-04-30;19625346937.86;N/A;1255007048;0;1255007048
61.486.650/0001-83;2026-12-31;1;158553;DIAGNOSTICOS DA AMERICA S.A.;353188;Capital Integralizado;2025-04-30;19625346937.86;N/A;1255007048;0;1255007048
61.532.644/0001-15;2026-12-31;1;158624;ITAÚSA S.A.;353381;Capital Autorizado;2025-04-30;0.00;;4500000000;9000000000;13500000000
61.532.644/0001-15;2026-12-31;1;158624;ITAÚSA S.A.;353382;Capital Emitido;2025-12-15;83689000000.00;;3853634012;7360052833;11213686845
61.532.644/0001-15;2026-12-31;1;158624;ITAÚSA S.A.;353383;Capital Subscrito;2025-12-15;83689000000.00;;3853634012;7360052833;11213686845
61.532.644/0001-15;2026-12-31;1;158624;ITAÚSA S.A.;353384;Capital Integralizado;2025-12-15;83689000000.00;;3853634012;7360052833;11213686845
61.584.140/0001-49;2026-12-31;1;158332;REDE ENERGIA PARTICIPAÇÕES S.A.;352628;Capital Autorizado;2020-04-28;0.00;N/A;3000000000;0;3000000000
61.584.140/0001-49;2026-12-31;1;158332;REDE ENERGIA PARTICIPAÇÕES S.A.;352629;Capital Subscrito;2025-12-19;5567568594.74;N/A;2568204239;0;2568204239
61.584.140/0001-49;2026-12-31;1;158332;REDE ENERGIA PARTICIPAÇÕES S.A.;352630;Capital Emitido;2025-12-19;5567568594.74;N/A;2568204239;0;2568204239
61.584.140/0001-49;2026-12-31;1;158332;REDE ENERGIA PARTICIPAÇÕES S.A.;352631;Capital Integralizado;2025-12-19;5567568594.74;N/A;2568204239;0;2568204239
61.695.227/0001-93;2026-12-31;1;158590;ELETROPAULO METROP. ELET. SAO PAULO S.A.;353280;Capital Emitido;2024-04-29;4532524934.33;;299075254;0;299075254
61.695.227/0001-93;2026-12-31;1;158590;ELETROPAULO METROP. ELET. SAO PAULO S.A.;353281;Capital Subscrito;2024-04-29;4532524934.33;;299075254;0;299075254
61.695.227/0001-93;2026-12-31;1;158590;ELETROPAULO METROP. ELET. SAO PAULO S.A.;353282;Capital Integralizado;2024-04-29;4532524934.33;;299075254;0;299075254
61.695.227/0001-93;2026-12-31;1;158590;ELETROPAULO METROP. ELET. SAO PAULO S.A.;353283;Capital Autorizado;2006-07-11;3248680000.00;;0;0;0
61.856.571/0001-17;2026-12-31;1;158451;CIA GAS DE SAO PAULO - COMGAS;352909;Capital Emitido;2019-07-01;536315493.02;Não Aplicável;103862768;28657819;132520587
61.856.571/0001-17;2026-12-31;1;158451;CIA GAS DE SAO PAULO - COMGAS;352910;Capital Subscrito;2019-07-01;536315493.02;Não Aplicável;103862768;28657819;132520587
61.856.571/0001-17;2026-12-31;1;158451;CIA GAS DE SAO PAULO - COMGAS;352911;Capital Integralizado;2019-07-01;536315493.02;Não Aplicável;103862768;28657819;132520587
61.856.571/0001-17;2026-12-31;1;158451;CIA GAS DE SAO PAULO - COMGAS;352912;Capital Autorizado;2019-07-01;2000500000.00;Não Aplicável;103862768;28657819;132520587
62.070.362/0001-06;2026-12-31;1;158000;COMPANHIA DO METROPOLITANO DE SÃO PAULO - METRÔ;351925;Capital Autorizado;2025-04-29;77358042453.75;;0;0;0
62.070.362/0001-06;2026-12-31;1;158000;COMPANHIA DO METROPOLITANO DE SÃO PAULO - METRÔ;351926;Capital Emitido;2025-12-31;57339085488.10;-;11307375;0;11307375
62.070.362/0001-06;2026-12-31;1;158000;COMPANHIA DO METROPOLITANO DE SÃO PAULO - METRÔ;351927;Capital Subscrito;2026-02-25;57339085488.10;-;11307375;0;11307375
62.070.362/0001-06;2026-12-31;1;158000;COMPANHIA DO METROPOLITANO DE SÃO PAULO - METRÔ;351928;Capital Integralizado;2025-12-31;57339085488.10;-;11307375;0;11307375
62.144.175/0001-20;2026-12-31;8;157372;BCO PINE S.A;351032;Capital Integralizado;2026-04-13;1269563265.77;;129856723;129843535;259700258
62.144.175/0001-20;2026-12-31;8;157372;BCO PINE S.A;351033;Capital Emitido;2026-04-13;1269563265.77;;129856723;129843535;259700258
62.144.175/0001-20;2026-12-31;8;157372;BCO PINE S.A;351034;Capital Autorizado;2024-04-04;0.00;;100000000;100000000;200000000
62.144.175/0001-20;2026-12-31;8;157372;BCO PINE S.A;351035;Capital Subscrito;2026-04-13;1269563265.77;;129856723;129843535;259700258
62.232.889/0001-90;2026-12-31;1;158381;BCO DAYCOVAL S.A.;352735;Capital Emitido;2025-12-30;6907259798.92;Totalmente Integralizado;1863693229;798725701;2662418930
62.232.889/0001-90;2026-12-31;1;158381;BCO DAYCOVAL S.A.;352736;Capital Subscrito;2025-12-30;6907259798.92;Totalmente Integralizado;1863693299;798725701;2662419000
62.232.889/0001-90;2026-12-31;1;158381;BCO DAYCOVAL S.A.;352737;Capital Integralizado;2025-12-30;6907259798.92;Totalmente Integralizado;1863693299;798725701;2662419000
62.232.889/0001-90;2026-12-31;1;158381;BCO DAYCOVAL S.A.;352738;Capital Autorizado;2020-03-05;0.00;;3000000000;3000000000;3000000000
62.307.848/0001-15;2026-12-31;1;158236;BANCO RCI BRASIL S.A.;352414;Capital Emitido;2016-01-29;985225329.78;Não se aplica;202512;201941;404453
62.307.848/0001-15;2026-12-31;1;158236;BANCO RCI BRASIL S.A.;352415;Capital Subscrito;2016-01-29;985225329.78;Não se aplica;202512;201941;404453
62.307.848/0001-15;2026-12-31;1;158236;BANCO RCI BRASIL S.A.;352416;Capital Integralizado;2016-01-29;985225329.78;;202512;201941;404453
62.984.091/0001-02;2026-12-31;1;158467;CRUZEIRO DO SUL EDUCACIONAL S.A.;352964;Capital Emitido;2024-04-30;1264189728.70;N/A;364542552;0;364542552
62.984.091/0001-02;2026-12-31;1;158467;CRUZEIRO DO SUL EDUCACIONAL S.A.;352965;Capital Subscrito;2024-04-30;1264189728.70;N/A;364542552;0;364542552
62.984.091/0001-02;2026-12-31;1;158467;CRUZEIRO DO SUL EDUCACIONAL S.A.;352966;Capital Integralizado;2024-04-30;1264189728.70;N/A;364542552;0;364542552
62.984.091/0001-02;2026-12-31;1;158467;CRUZEIRO DO SUL EDUCACIONAL S.A.;352967;Capital Autorizado;2021-01-11;1800000000.00;N/A;0;0;0
64.904.295/0001-03;2026-02-28;3;158466;CAMIL ALIMENTOS S.A.;352960;Capital Emitido;2023-06-30;950373789.63;;350000000;0;350000000
64.904.295/0001-03;2026-02-28;3;158466;CAMIL ALIMENTOS S.A.;352961;Capital Subscrito;2023-06-30;950373789.63;;350000000;0;350000000
64.904.295/0001-03;2026-02-28;3;158466;CAMIL ALIMENTOS S.A.;352962;Capital Integralizado;2023-06-30;950373789.63;;350000000;0;350000000
64.904.295/0001-03;2026-02-28;3;158466;CAMIL ALIMENTOS S.A.;352963;Capital Autorizado;2017-07-21;2500000000.00;;0;0;0
65.654.303/0001-73;2026-12-31;1;158039;DIBENS LEASING S.A. - ARREND.MERCANTIL;351970;Capital Emitido;2022-03-31;537462812.02;n/a;2215856221;0;2215856221
65.654.303/0001-73;2026-12-31;1;158039;DIBENS LEASING S.A. - ARREND.MERCANTIL;351971;Capital Subscrito;2022-03-31;537462812.02;n/a;2215856221;0;2215856221
65.654.303/0001-73;2026-12-31;1;158039;DIBENS LEASING S.A. - ARREND.MERCANTIL;351972;Capital Integralizado;2022-03-31;537462812.02;n/a;2215856221;0;2215856221
67.010.660/0001-24;2026-12-31;1;158434;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;352870;Capital Emitido;2026-03-04;521440906.00;;45116790;0;45116790
67.620.377/0001-14;2026-12-31;1;158319;MINERVA S.A.;352586;Capital Emitido;2026-05-19;3134588922.61;;1000540413;0;1000540413
67.620.377/0001-14;2026-12-31;1;158319;MINERVA S.A.;352587;Capital Subscrito;2026-05-19;3134588922.61;;1000540413;0;1000540413
67.620.377/0001-14;2026-12-31;1;158319;MINERVA S.A.;352588;Capital Integralizado;2026-05-19;3134588922.61;;1000540413;0;1000540413
67.620.377/0001-14;2026-12-31;1;158319;MINERVA S.A.;352589;Capital Autorizado;2025-04-29;0.00;;1291000000;0;1291000000
71.476.527/0001-35;2026-12-31;1;158316;CONSTRUTORA TENDA S.A.;352578;Capital Autorizado;2016-11-14;0.00;;80000000;0;80000000
71.476.527/0001-35;2026-12-31;1;158316;CONSTRUTORA TENDA S.A.;352579;Capital Emitido;2023-11-27;910728801.38;N/A;122578152;0;122578152
71.476.527/0001-35;2026-12-31;1;158316;CONSTRUTORA TENDA S.A.;352580;Capital Integralizado;2023-11-27;910728801.38;N/A;122578152;0;122578152
71.476.527/0001-35;2026-12-31;1;158316;CONSTRUTORA TENDA S.A.;352581;Capital Subscrito;2023-11-27;910728801.38;N/A;122578152;0;122578152
71.673.990/0001-77;2026-12-31;1;158218;NATURA COSMÉTICOS S.A.;352376;Capital Emitido;2025-07-01;6000000000.00;Totalmente integralizado;1374557657;0;1374557657
71.673.990/0001-77;2026-12-31;1;158218;NATURA COSMÉTICOS S.A.;352377;Capital Subscrito;2025-07-01;6000000000.00;;1374557657;0;1374557657
71.673.990/0001-77;2026-12-31;1;158218;NATURA COSMÉTICOS S.A.;352378;Capital Integralizado;2025-07-01;6000000000.00;;1374557657;0;1374557657
71.673.990/0001-77;2026-12-31;1;158218;NATURA COSMÉTICOS S.A.;352379;Capital Autorizado;2025-03-25;0.00;;2000000000;0;2000000000
73.903.718/0001-61;2026-12-31;1;157895;SNB PARTICIPACOES SA;351733;Capital Autorizado;2001-04-06;12810180.71;;2907487660;0;2907487660
76.484.013/0001-45;2026-12-31;1;158217;CIA SANEAMENTO DO PARANA - SANEPAR;352373;Capital Integralizado;2023-04-28;6000000000.00;;503735259;1007470260;1511205519
76.484.013/0001-45;2026-12-31;1;158217;CIA SANEAMENTO DO PARANA - SANEPAR;352374;Capital Autorizado;2024-04-29;10000000000.00;;503735259;1007470260;1511205519
76.484.013/0001-45;2026-12-31;1;158217;CIA SANEAMENTO DO PARANA - SANEPAR;352375;Capital Subscrito;2023-04-28;6000000000.00;;503735259;1007470260;1511205519
76.627.504/0001-06;2026-12-31;1;158269;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;352482;Capital Autorizado;2026-04-06;96389381.00;;5447921;0;5447921
76.627.504/0001-06;2026-12-31;1;158269;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;352483;Capital Emitido;2026-04-06;672561634.81;;41772224;12627232;54399456
76.627.504/0001-06;2026-12-31;1;158269;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;352484;Capital Integralizado;2026-04-06;672561634.81;;41772224;12627232;54399456
76.627.504/0001-06;2026-12-31;1;158269;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;352485;Capital Subscrito;2026-04-06;672561634.81;;41772224;12627232;54399456
79.430.682/0001-22;2026-12-31;1;158604;FARMÁCIA E DROGARIA NISSEI S.A.;353317;Capital Autorizado;2020-08-24;0.00;N/A;250000000;0;250000000
79.430.682/0001-22;2026-12-31;1;158604;FARMÁCIA E DROGARIA NISSEI S.A.;353318;Capital Integralizado;2025-04-30;350547890.00;N/A;200000000;0;200000000
79.430.682/0001-22;2026-12-31;1;158604;FARMÁCIA E DROGARIA NISSEI S.A.;353319;Capital Emitido;2025-04-30;350547890.00;N/A;200000000;0;200000000
79.430.682/0001-22;2026-12-31;1;158604;FARMÁCIA E DROGARIA NISSEI S.A.;353320;Capital Subscrito;2025-04-30;350547890.37;N/A;200000000;0;200000000
82.120.676/0001-83;2026-12-31;2;158477;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;352998;Capital Emitido;2025-12-18;2123956376.00;Totalmente integralizado;179338983;0;179338983
82.120.676/0001-83;2026-12-31;2;158477;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;352999;Capital Subscrito;2025-12-18;2123956376.00;Totalmente integralizado;179338983;0;179338983
82.120.676/0001-83;2026-12-31;2;158477;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;353000;Capital Integralizado;2025-12-18;2123956376.00;;179338983;0;179338983
82.120.676/0001-83;2026-12-31;2;158477;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;353001;Capital Autorizado;2020-02-14;0.00;;250000000;0;250000000
82.508.433/0001-17;2026-12-31;1;157777;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;351451;Capital Autorizado;2021-01-19;884947321.37;;1000000000;1000000000;2000000000
82.508.433/0001-17;2026-12-31;1;157777;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;351452;Capital Integralizado;2025-10-21;1407315280.89;;592975802;601851675;1194827477
